index,dt,day,month,year,City,AverageTemperature,AverageTemperatureUncertainty,Latitude,Longitude
52025,1773-02-01,1,2,1773,Chicago,-2.144,3.063,42.59N,87.27W
52026,1773-03-01,1,3,1773,Chicago,2.915,2.317,42.59N,87.27W
52027,1773-04-01,1,4,1773,Chicago,8.274000000000001,3.213,42.59N,87.27W
52028,1773-05-01,1,5,1773,Chicago,13.229,2.282,42.59N,87.27W
52029,1773-06-01,1,6,1773,Chicago,17.463,2.142,42.59N,87.27W
52030,1773-07-01,1,7,1773,Chicago,22.591,2.026,42.59N,87.27W
52031,1773-08-01,1,8,1773,Chicago,22.688,1.847,42.59N,87.27W
52032,1773-09-01,1,9,1773,Chicago,19.693,2.187,42.59N,87.27W
52033,1773-10-01,1,10,1773,Chicago,13.112,2.296,42.59N,87.27W
52034,1773-11-01,1,11,1773,Chicago,5.287999999999999,4.423,42.59N,87.27W
52035,1773-12-01,1,12,1773,Chicago,3.926,4.519,42.59N,87.27W
52036,1774-01-01,1,1,1774,Chicago,-3.583,5.909,42.59N,87.27W
52037,1774-02-01,1,2,1774,Chicago,1.149,4.915,42.59N,87.27W
52038,1774-03-01,1,3,1774,Chicago,3.716,2.752,42.59N,87.27W
52039,1774-04-01,1,4,1774,Chicago,10.192,2.489,42.59N,87.27W
52040,1774-05-01,1,5,1774,Chicago,,,42.59N,87.27W
52041,1774-06-01,1,6,1774,Chicago,18.679,3.198,42.59N,87.27W
52042,1774-07-01,1,7,1774,Chicago,23.605,3.378,42.59N,87.27W
52043,1774-08-01,1,8,1774,Chicago,23.068,2.449,42.59N,87.27W
52044,1774-09-01,1,9,1774,Chicago,18.149,2.854,42.59N,87.27W
52045,1774-10-01,1,10,1774,Chicago,13.183,2.54,42.59N,87.27W
52046,1774-11-01,1,11,1774,Chicago,5.627000000000001,4.624,42.59N,87.27W
52047,1774-12-01,1,12,1774,Chicago,-0.8369999999999997,2.713,42.59N,87.27W
52048,1775-01-01,1,1,1775,Chicago,1.8280000000000003,3.187,42.59N,87.27W
52049,1775-02-01,1,2,1775,Chicago,3.801,3.208,42.59N,87.27W
52050,1775-03-01,1,3,1775,Chicago,5.787000000000001,1.957,42.59N,87.27W
52051,1775-04-01,1,4,1775,Chicago,6.706,1.625,42.59N,87.27W
52052,1775-05-01,1,5,1775,Chicago,12.759,2.025,42.59N,87.27W
52053,1775-06-01,1,6,1775,Chicago,16.392,4.052,42.59N,87.27W
52054,1775-07-01,1,7,1775,Chicago,22.009,1.374,42.59N,87.27W
52055,1775-08-01,1,8,1775,Chicago,22.409,1.595,42.59N,87.27W
52056,1775-09-01,1,9,1775,Chicago,17.448,2.043,42.59N,87.27W
52057,1775-10-01,1,10,1775,Chicago,13.132,1.865,42.59N,87.27W
52058,1775-11-01,1,11,1775,Chicago,9.65,3.188,42.59N,87.27W
52059,1775-12-01,1,12,1775,Chicago,-0.034,2.301,42.59N,87.27W
52060,1776-01-01,1,1,1776,Chicago,-2.9410000000000003,5.317,42.59N,87.27W
52061,1776-02-01,1,2,1776,Chicago,0.848,3.532,42.59N,87.27W
52062,1776-03-01,1,3,1776,Chicago,1.976,2.451,42.59N,87.27W
52063,1776-04-01,1,4,1776,Chicago,6.401,1.911,42.59N,87.27W
52064,1776-05-01,1,5,1776,Chicago,10.402,3.365,42.59N,87.27W
52065,1776-06-01,1,6,1776,Chicago,18.35,1.9,42.59N,87.27W
52066,1776-07-01,1,7,1776,Chicago,21.317,2.218,42.59N,87.27W
52067,1776-08-01,1,8,1776,Chicago,23.378,2.657,42.59N,87.27W
52068,1776-09-01,1,9,1776,Chicago,18.036,1.916,42.59N,87.27W
52069,1776-10-01,1,10,1776,Chicago,11.817,2.202,42.59N,87.27W
52070,1776-11-01,1,11,1776,Chicago,7.33,4.284,42.59N,87.27W
52071,1776-12-01,1,12,1776,Chicago,2.872,2.584,42.59N,87.27W
52072,1777-01-01,1,1,1777,Chicago,3.268,2.6460000000000004,42.59N,87.27W
52073,1777-02-01,1,2,1777,Chicago,1.937,3.955,42.59N,87.27W
52074,1777-03-01,1,3,1777,Chicago,3.35,2.268,42.59N,87.27W
52075,1777-04-01,1,4,1777,Chicago,5.065,2.119,42.59N,87.27W
52076,1777-05-01,1,5,1777,Chicago,11.112,1.737,42.59N,87.27W
52077,1777-06-01,1,6,1777,Chicago,15.776,2.394,42.59N,87.27W
52078,1777-07-01,1,7,1777,Chicago,19.352,1.936,42.59N,87.27W
52079,1777-08-01,1,8,1777,Chicago,21.624,1.669,42.59N,87.27W
52080,1777-09-01,1,9,1777,Chicago,17.846,2.524,42.59N,87.27W
52081,1777-10-01,1,10,1777,Chicago,10.43,2.756,42.59N,87.27W
52082,1777-11-01,1,11,1777,Chicago,5.5,2.001,42.59N,87.27W
52083,1777-12-01,1,12,1777,Chicago,0.7290000000000001,2.133,42.59N,87.27W
52084,1778-01-01,1,1,1778,Chicago,-0.705,2.221,42.59N,87.27W
52085,1778-02-01,1,2,1778,Chicago,2.774,3.754,42.59N,87.27W
52086,1778-03-01,1,3,1778,Chicago,1.692,2.922,42.59N,87.27W
52087,1778-04-01,1,4,1778,Chicago,9.354,2.192,42.59N,87.27W
52088,1778-05-01,1,5,1778,Chicago,11.521999999999998,1.853,42.59N,87.27W
52089,1778-06-01,1,6,1778,Chicago,15.168,3.217,42.59N,87.27W
52090,1778-07-01,1,7,1778,Chicago,,,42.59N,87.27W
52091,1778-08-01,1,8,1778,Chicago,,,42.59N,87.27W
52092,1778-09-01,1,9,1778,Chicago,20.143,2.092,42.59N,87.27W
52093,1778-10-01,1,10,1778,Chicago,11.83,3.922,42.59N,87.27W
52094,1778-11-01,1,11,1778,Chicago,4.930999999999999,2.737,42.59N,87.27W
52095,1778-12-01,1,12,1778,Chicago,-0.4080000000000001,2.738,42.59N,87.27W
52096,1779-01-01,1,1,1779,Chicago,-2.168,2.783,42.59N,87.27W
52097,1779-02-01,1,2,1779,Chicago,1.944,3.608,42.59N,87.27W
52098,1779-03-01,1,3,1779,Chicago,3.838,3.057,42.59N,87.27W
52099,1779-04-01,1,4,1779,Chicago,8.557,2.589,42.59N,87.27W
52100,1779-05-01,1,5,1779,Chicago,14.606,2.436,42.59N,87.27W
52101,1779-06-01,1,6,1779,Chicago,16.094,2.643,42.59N,87.27W
52102,1779-07-01,1,7,1779,Chicago,20.805,2.201,42.59N,87.27W
52103,1779-08-01,1,8,1779,Chicago,22.154,2.53,42.59N,87.27W
52104,1779-09-01,1,9,1779,Chicago,19.048,2.28,42.59N,87.27W
52105,1779-10-01,1,10,1779,Chicago,12.535,2.917,42.59N,87.27W
52106,1779-11-01,1,11,1779,Chicago,6.5,2.457,42.59N,87.27W
52107,1779-12-01,1,12,1779,Chicago,-0.036,4.203,42.59N,87.27W
52108,1780-01-01,1,1,1780,Chicago,-0.2729999999999999,4.459,42.59N,87.27W
52109,1780-02-01,1,2,1780,Chicago,1.861,3.193,42.59N,87.27W
52110,1780-03-01,1,3,1780,Chicago,3.26,2.539,42.59N,87.27W
52111,1780-04-01,1,4,1780,Chicago,13.46,3.353,42.59N,87.27W
52112,1780-05-01,1,5,1780,Chicago,17.057000000000002,2.627,42.59N,87.27W
52113,1780-06-01,1,6,1780,Chicago,19.243,2.594,42.59N,87.27W
52114,1780-07-01,1,7,1780,Chicago,23.827,2.277,42.59N,87.27W
52115,1780-08-01,1,8,1780,Chicago,21.897,2.318,42.59N,87.27W
52116,1780-09-01,1,9,1780,Chicago,,,42.59N,87.27W
52117,1780-10-01,1,10,1780,Chicago,,,42.59N,87.27W
52118,1780-11-01,1,11,1780,Chicago,,,42.59N,87.27W
52119,1780-12-01,1,12,1780,Chicago,,,42.59N,87.27W
52120,1781-01-01,1,1,1781,Chicago,0.5920000000000001,3.856,42.59N,87.27W
52121,1781-02-01,1,2,1781,Chicago,0.413,5.077,42.59N,87.27W
52122,1781-03-01,1,3,1781,Chicago,3.256,2.299,42.59N,87.27W
52123,1781-04-01,1,4,1781,Chicago,5.876,2.227,42.59N,87.27W
52124,1781-05-01,1,5,1781,Chicago,11.884,2.897,42.59N,87.27W
52125,1781-06-01,1,6,1781,Chicago,16.343,2.148,42.59N,87.27W
52126,1781-07-01,1,7,1781,Chicago,22.579,3.11,42.59N,87.27W
52127,1781-08-01,1,8,1781,Chicago,23.125,1.753,42.59N,87.27W
52128,1781-09-01,1,9,1781,Chicago,16.730999999999998,2.797,42.59N,87.27W
52129,1781-10-01,1,10,1781,Chicago,12.41,1.651,42.59N,87.27W
52130,1781-11-01,1,11,1781,Chicago,6.827000000000001,2.373,42.59N,87.27W
52131,1781-12-01,1,12,1781,Chicago,2.076,3.072,42.59N,87.27W
52132,1782-01-01,1,1,1782,Chicago,-3.2260000000000004,2.486,42.59N,87.27W
52133,1782-02-01,1,2,1782,Chicago,-1.4540000000000002,3.283,42.59N,87.27W
52134,1782-03-01,1,3,1782,Chicago,0.4860000000000002,2.587,42.59N,87.27W
52135,1782-04-01,1,4,1782,Chicago,8.299,2.155,42.59N,87.27W
52136,1782-05-01,1,5,1782,Chicago,12.182,3.1010000000000004,42.59N,87.27W
52137,1782-06-01,1,6,1782,Chicago,18.387,2.63,42.59N,87.27W
52138,1782-07-01,1,7,1782,Chicago,21.318,4.077,42.59N,87.27W
52139,1782-08-01,1,8,1782,Chicago,24.128,2.452,42.59N,87.27W
52140,1782-09-01,1,9,1782,Chicago,19.408,3.02,42.59N,87.27W
52141,1782-10-01,1,10,1782,Chicago,11.528,3.733,42.59N,87.27W
52142,1782-11-01,1,11,1782,Chicago,5.337999999999999,4.62,42.59N,87.27W
52143,1782-12-01,1,12,1782,Chicago,-0.1580000000000001,4.431,42.59N,87.27W
52144,1783-01-01,1,1,1783,Chicago,-3.671,3.758,42.59N,87.27W
52145,1783-02-01,1,2,1783,Chicago,2.1580000000000004,3.951,42.59N,87.27W
52146,1783-03-01,1,3,1783,Chicago,2.6710000000000003,2.847,42.59N,87.27W
52147,1783-04-01,1,4,1783,Chicago,7.065,2.121,42.59N,87.27W
52148,1783-05-01,1,5,1783,Chicago,12.621,3.162,42.59N,87.27W
52149,1783-06-01,1,6,1783,Chicago,18.751,2.354,42.59N,87.27W
52150,1783-07-01,1,7,1783,Chicago,20.863000000000003,1.93,42.59N,87.27W
52151,1783-08-01,1,8,1783,Chicago,22.597,1.971,42.59N,87.27W
52152,1783-09-01,1,9,1783,Chicago,16.294,2.716,42.59N,87.27W
52153,1783-10-01,1,10,1783,Chicago,10.504,2.797,42.59N,87.27W
52154,1783-11-01,1,11,1783,Chicago,3.16,2.568,42.59N,87.27W
52155,1783-12-01,1,12,1783,Chicago,0.3129999999999999,3.022,42.59N,87.27W
52156,1784-01-01,1,1,1784,Chicago,-1.923,7.902,42.59N,87.27W
52157,1784-02-01,1,2,1784,Chicago,-3.0780000000000003,3.3080000000000003,42.59N,87.27W
52158,1784-03-01,1,3,1784,Chicago,1.826,3.077,42.59N,87.27W
52159,1784-04-01,1,4,1784,Chicago,5.808000000000002,2.769,42.59N,87.27W
52160,1784-05-01,1,5,1784,Chicago,10.96,2.113,42.59N,87.27W
52161,1784-06-01,1,6,1784,Chicago,17.288,2.1630000000000003,42.59N,87.27W
52162,1784-07-01,1,7,1784,Chicago,22.219,3.204,42.59N,87.27W
52163,1784-08-01,1,8,1784,Chicago,24.231,4.4860000000000015,42.59N,87.27W
52164,1784-09-01,1,9,1784,Chicago,17.802,4.203,42.59N,87.27W
52165,1784-10-01,1,10,1784,Chicago,10.616,3.506,42.59N,87.27W
52166,1784-11-01,1,11,1784,Chicago,6.649,2.0780000000000003,42.59N,87.27W
52167,1784-12-01,1,12,1784,Chicago,0.4220000000000001,2.615,42.59N,87.27W
52168,1785-01-01,1,1,1785,Chicago,-2.081,3.295,42.59N,87.27W
52169,1785-02-01,1,2,1785,Chicago,-1.193,4.98,42.59N,87.27W
52170,1785-03-01,1,3,1785,Chicago,-0.7650000000000001,3.545,42.59N,87.27W
52171,1785-04-01,1,4,1785,Chicago,5.78,2.523,42.59N,87.27W
52172,1785-05-01,1,5,1785,Chicago,10.44,2.857,42.59N,87.27W
52173,1785-06-01,1,6,1785,Chicago,18.602,3.577,42.59N,87.27W
52174,1785-07-01,1,7,1785,Chicago,22.085,3.135,42.59N,87.27W
52175,1785-08-01,1,8,1785,Chicago,22.946,2.332,42.59N,87.27W
52176,1785-09-01,1,9,1785,Chicago,17.008,1.874,42.59N,87.27W
52177,1785-10-01,1,10,1785,Chicago,10.836,3.217,42.59N,87.27W
52178,1785-11-01,1,11,1785,Chicago,6.422999999999999,2.662,42.59N,87.27W
52179,1785-12-01,1,12,1785,Chicago,0.3740000000000001,2.802,42.59N,87.27W
52180,1786-01-01,1,1,1786,Chicago,-2.901,3.136,42.59N,87.27W
52181,1786-02-01,1,2,1786,Chicago,-0.113,2.969,42.59N,87.27W
52182,1786-03-01,1,3,1786,Chicago,4.4190000000000005,5.197,42.59N,87.27W
52183,1786-04-01,1,4,1786,Chicago,7.035,2.312,42.59N,87.27W
52184,1786-05-01,1,5,1786,Chicago,11.706,2.504,42.59N,87.27W
52185,1786-06-01,1,6,1786,Chicago,17.929000000000002,2.494,42.59N,87.27W
52186,1786-07-01,1,7,1786,Chicago,22.673,2.544,42.59N,87.27W
52187,1786-08-01,1,8,1786,Chicago,22.646,2.717,42.59N,87.27W
52188,1786-09-01,1,9,1786,Chicago,19.344,3.738,42.59N,87.27W
52189,1786-10-01,1,10,1786,Chicago,11.927,2.59,42.59N,87.27W
52190,1786-11-01,1,11,1786,Chicago,4.289999999999999,3.625,42.59N,87.27W
52191,1786-12-01,1,12,1786,Chicago,-1.962,3.062,42.59N,87.27W
52192,1787-01-01,1,1,1787,Chicago,0.0180000000000002,3.095,42.59N,87.27W
52193,1787-02-01,1,2,1787,Chicago,-0.249,3.508,42.59N,87.27W
52194,1787-03-01,1,3,1787,Chicago,3.73,3.644,42.59N,87.27W
52195,1787-04-01,1,4,1787,Chicago,6.792999999999999,2.862,42.59N,87.27W
52196,1787-05-01,1,5,1787,Chicago,11.535,2.995,42.59N,87.27W
52197,1787-06-01,1,6,1787,Chicago,17.632,3.039,42.59N,87.27W
52198,1787-07-01,1,7,1787,Chicago,20.996,5.01,42.59N,87.27W
52199,1787-08-01,1,8,1787,Chicago,22.206,3.873,42.59N,87.27W
52200,1787-09-01,1,9,1787,Chicago,17.081,2.622,42.59N,87.27W
52201,1787-10-01,1,10,1787,Chicago,10.481,4.044,42.59N,87.27W
52202,1787-11-01,1,11,1787,Chicago,6.791,2.01,42.59N,87.27W
52203,1787-12-01,1,12,1787,Chicago,0.369,3.175,42.59N,87.27W
52204,1788-01-01,1,1,1788,Chicago,-2.394,2.76,42.59N,87.27W
52205,1788-02-01,1,2,1788,Chicago,-0.134,3.67,42.59N,87.27W
52206,1788-03-01,1,3,1788,Chicago,3.335,3.534,42.59N,87.27W
52207,1788-04-01,1,4,1788,Chicago,7.662000000000001,3.518,42.59N,87.27W
52208,1788-05-01,1,5,1788,Chicago,11.411,2.452,42.59N,87.27W
52209,1788-06-01,1,6,1788,Chicago,17.953,2.061,42.59N,87.27W
52210,1788-07-01,1,7,1788,Chicago,23.823,2.797,42.59N,87.27W
52211,1788-08-01,1,8,1788,Chicago,22.87,2.095,42.59N,87.27W
52212,1788-09-01,1,9,1788,Chicago,18.757,1.989,42.59N,87.27W
52213,1788-10-01,1,10,1788,Chicago,13.838,2.477,42.59N,87.27W
52214,1788-11-01,1,11,1788,Chicago,7.814,2.068,42.59N,87.27W
52215,1788-12-01,1,12,1788,Chicago,-1.5789999999999995,3.332,42.59N,87.27W
52216,1789-01-01,1,1,1789,Chicago,-0.0209999999999999,4.6530000000000005,42.59N,87.27W
52217,1789-02-01,1,2,1789,Chicago,-1.7580000000000002,2.998,42.59N,87.27W
52218,1789-03-01,1,3,1789,Chicago,2.144,3.542,42.59N,87.27W
52219,1789-04-01,1,4,1789,Chicago,6.452000000000001,2.547,42.59N,87.27W
52220,1789-05-01,1,5,1789,Chicago,11.524,2.422,42.59N,87.27W
52221,1789-06-01,1,6,1789,Chicago,17.809,2.064,42.59N,87.27W
52222,1789-07-01,1,7,1789,Chicago,23.025,2.55,42.59N,87.27W
52223,1789-08-01,1,8,1789,Chicago,23.186,1.914,42.59N,87.27W
52224,1789-09-01,1,9,1789,Chicago,18.744,1.784,42.59N,87.27W
52225,1789-10-01,1,10,1789,Chicago,10.187,2.248,42.59N,87.27W
52226,1789-11-01,1,11,1789,Chicago,6.718,2.028,42.59N,87.27W
52227,1789-12-01,1,12,1789,Chicago,2.317,2.775,42.59N,87.27W
52228,1790-01-01,1,1,1790,Chicago,0.4080000000000001,3.4160000000000004,42.59N,87.27W
52229,1790-02-01,1,2,1790,Chicago,0.421,4.35,42.59N,87.27W
52230,1790-03-01,1,3,1790,Chicago,2.821,2.7460000000000004,42.59N,87.27W
52231,1790-04-01,1,4,1790,Chicago,5.056,3.158,42.59N,87.27W
52232,1790-05-01,1,5,1790,Chicago,11.534,2.218,42.59N,87.27W
52233,1790-06-01,1,6,1790,Chicago,18.484,2.478,42.59N,87.27W
52234,1790-07-01,1,7,1790,Chicago,21.343000000000004,1.929,42.59N,87.27W
52235,1790-08-01,1,8,1790,Chicago,22.812,1.883,42.59N,87.27W
52236,1790-09-01,1,9,1790,Chicago,18.506,2.464,42.59N,87.27W
52237,1790-10-01,1,10,1790,Chicago,12.206,2.822,42.59N,87.27W
52238,1790-11-01,1,11,1790,Chicago,5.928,2.067,42.59N,87.27W
52239,1790-12-01,1,12,1790,Chicago,-0.3580000000000001,3.0,42.59N,87.27W
52240,1791-01-01,1,1,1791,Chicago,-0.0159999999999997,5.647,42.59N,87.27W
52241,1791-02-01,1,2,1791,Chicago,-0.4320000000000001,3.375,42.59N,87.27W
52242,1791-03-01,1,3,1791,Chicago,4.425,3.402,42.59N,87.27W
52243,1791-04-01,1,4,1791,Chicago,7.621,2.472,42.59N,87.27W
52244,1791-05-01,1,5,1791,Chicago,11.837,2.365,42.59N,87.27W
52245,1791-06-01,1,6,1791,Chicago,17.608,2.19,42.59N,87.27W
52246,1791-07-01,1,7,1791,Chicago,21.226,2.0980000000000003,42.59N,87.27W
52247,1791-08-01,1,8,1791,Chicago,22.528,1.7380000000000002,42.59N,87.27W
52248,1791-09-01,1,9,1791,Chicago,17.79,2.44,42.59N,87.27W
52249,1791-10-01,1,10,1791,Chicago,10.811,2.146,42.59N,87.27W
52250,1791-11-01,1,11,1791,Chicago,6.564,2.641,42.59N,87.27W
52251,1791-12-01,1,12,1791,Chicago,1.482,2.8160000000000003,42.59N,87.27W
52252,1792-01-01,1,1,1792,Chicago,-3.828,4.422,42.59N,87.27W
52253,1792-02-01,1,2,1792,Chicago,0.162,3.09,42.59N,87.27W
52254,1792-03-01,1,3,1792,Chicago,3.404,2.464,42.59N,87.27W
52255,1792-04-01,1,4,1792,Chicago,6.839,2.53,42.59N,87.27W
52256,1792-05-01,1,5,1792,Chicago,12.282,2.147,42.59N,87.27W
52257,1792-06-01,1,6,1792,Chicago,17.456,1.898,42.59N,87.27W
52258,1792-07-01,1,7,1792,Chicago,21.489,2.387,42.59N,87.27W
52259,1792-08-01,1,8,1792,Chicago,21.058000000000003,2.041,42.59N,87.27W
52260,1792-09-01,1,9,1792,Chicago,18.044,2.804,42.59N,87.27W
52261,1792-10-01,1,10,1792,Chicago,11.902,2.064,42.59N,87.27W
52262,1792-11-01,1,11,1792,Chicago,5.964,2.744,42.59N,87.27W
52263,1792-12-01,1,12,1792,Chicago,0.6090000000000001,2.985,42.59N,87.27W
52264,1793-01-01,1,1,1793,Chicago,-1.1989999999999998,4.173,42.59N,87.27W
52265,1793-02-01,1,2,1793,Chicago,1.247,3.584,42.59N,87.27W
52266,1793-03-01,1,3,1793,Chicago,3.523,3.398,42.59N,87.27W
52267,1793-04-01,1,4,1793,Chicago,7.7810000000000015,2.555,42.59N,87.27W
52268,1793-05-01,1,5,1793,Chicago,12.234000000000002,2.113,42.59N,87.27W
52269,1793-06-01,1,6,1793,Chicago,17.750999999999998,3.2880000000000003,42.59N,87.27W
52270,1793-07-01,1,7,1793,Chicago,22.151,4.95,42.59N,87.27W
52271,1793-08-01,1,8,1793,Chicago,22.301,4.505,42.59N,87.27W
52272,1793-09-01,1,9,1793,Chicago,18.764,2.156,42.59N,87.27W
52273,1793-10-01,1,10,1793,Chicago,11.55,2.613,42.59N,87.27W
52274,1793-11-01,1,11,1793,Chicago,6.057,4.558,42.59N,87.27W
52275,1793-12-01,1,12,1793,Chicago,0.206,3.313,42.59N,87.27W
52276,1794-01-01,1,1,1794,Chicago,0.195,5.078,42.59N,87.27W
52277,1794-02-01,1,2,1794,Chicago,-0.09,6.442,42.59N,87.27W
52278,1794-03-01,1,3,1794,Chicago,3.931,2.346,42.59N,87.27W
52279,1794-04-01,1,4,1794,Chicago,8.027000000000001,2.291,42.59N,87.27W
52280,1794-05-01,1,5,1794,Chicago,12.991,3.37,42.59N,87.27W
52281,1794-06-01,1,6,1794,Chicago,16.402,4.34,42.59N,87.27W
52282,1794-07-01,1,7,1794,Chicago,20.652,5.41,42.59N,87.27W
52283,1794-08-01,1,8,1794,Chicago,22.36,2.5980000000000003,42.59N,87.27W
52284,1794-09-01,1,9,1794,Chicago,19.115,2.303,42.59N,87.27W
52285,1794-10-01,1,10,1794,Chicago,11.661,2.296,42.59N,87.27W
52286,1794-11-01,1,11,1794,Chicago,5.675,2.539,42.59N,87.27W
52287,1794-12-01,1,12,1794,Chicago,2.664,2.86,42.59N,87.27W
52288,1795-01-01,1,1,1795,Chicago,-0.7029999999999998,4.698,42.59N,87.27W
52289,1795-02-01,1,2,1795,Chicago,0.723,6.32,42.59N,87.27W
52290,1795-03-01,1,3,1795,Chicago,3.252,2.86,42.59N,87.27W
52291,1795-04-01,1,4,1795,Chicago,7.386,2.171,42.59N,87.27W
52292,1795-05-01,1,5,1795,Chicago,11.794,4.083,42.59N,87.27W
52293,1795-06-01,1,6,1795,Chicago,17.4,2.401,42.59N,87.27W
52294,1795-07-01,1,7,1795,Chicago,21.604,2.158,42.59N,87.27W
52295,1795-08-01,1,8,1795,Chicago,21.946,2.367,42.59N,87.27W
52296,1795-09-01,1,9,1795,Chicago,18.142,3.385,42.59N,87.27W
52297,1795-10-01,1,10,1795,Chicago,11.693,2.764,42.59N,87.27W
52298,1795-11-01,1,11,1795,Chicago,5.653,2.491,42.59N,87.27W
52299,1795-12-01,1,12,1795,Chicago,1.252,2.807,42.59N,87.27W
52300,1796-01-01,1,1,1796,Chicago,-0.2949999999999999,3.274,42.59N,87.27W
52301,1796-02-01,1,2,1796,Chicago,-0.445,2.403,42.59N,87.27W
52302,1796-03-01,1,3,1796,Chicago,1.419,2.943,42.59N,87.27W
52303,1796-04-01,1,4,1796,Chicago,7.312,2.142,42.59N,87.27W
52304,1796-05-01,1,5,1796,Chicago,11.639,2.007,42.59N,87.27W
52305,1796-06-01,1,6,1796,Chicago,18.483,3.205,42.59N,87.27W
52306,1796-07-01,1,7,1796,Chicago,21.861,2.673,42.59N,87.27W
52307,1796-08-01,1,8,1796,Chicago,23.552,3.344,42.59N,87.27W
52308,1796-09-01,1,9,1796,Chicago,19.034,3.394,42.59N,87.27W
52309,1796-10-01,1,10,1796,Chicago,12.311,1.781,42.59N,87.27W
52310,1796-11-01,1,11,1796,Chicago,6.212999999999999,2.437,42.59N,87.27W
52311,1796-12-01,1,12,1796,Chicago,-1.993,4.338,42.59N,87.27W
52312,1797-01-01,1,1,1797,Chicago,0.4880000000000002,5.392,42.59N,87.27W
52313,1797-02-01,1,2,1797,Chicago,2.193,2.396,42.59N,87.27W
52314,1797-03-01,1,3,1797,Chicago,1.992,1.904,42.59N,87.27W
52315,1797-04-01,1,4,1797,Chicago,5.386,2.408,42.59N,87.27W
52316,1797-05-01,1,5,1797,Chicago,10.198,2.443,42.59N,87.27W
52317,1797-06-01,1,6,1797,Chicago,17.572,2.041,42.59N,87.27W
52318,1797-07-01,1,7,1797,Chicago,22.197,2.717,42.59N,87.27W
52319,1797-08-01,1,8,1797,Chicago,22.411,2.75,42.59N,87.27W
52320,1797-09-01,1,9,1797,Chicago,18.261,3.806,42.59N,87.27W
52321,1797-10-01,1,10,1797,Chicago,11.344,2.631,42.59N,87.27W
52322,1797-11-01,1,11,1797,Chicago,4.109999999999999,2.619,42.59N,87.27W
52323,1797-12-01,1,12,1797,Chicago,-0.26,3.142,42.59N,87.27W
52324,1798-01-01,1,1,1798,Chicago,-0.2429999999999999,2.753,42.59N,87.27W
52325,1798-02-01,1,2,1798,Chicago,-0.743,2.76,42.59N,87.27W
52326,1798-03-01,1,3,1798,Chicago,4.05,2.569,42.59N,87.27W
52327,1798-04-01,1,4,1798,Chicago,7.278,2.162,42.59N,87.27W
52328,1798-05-01,1,5,1798,Chicago,12.854,3.777,42.59N,87.27W
52329,1798-06-01,1,6,1798,Chicago,18.126,2.02,42.59N,87.27W
52330,1798-07-01,1,7,1798,Chicago,22.621,2.306,42.59N,87.27W
52331,1798-08-01,1,8,1798,Chicago,24.781,4.2010000000000005,42.59N,87.27W
52332,1798-09-01,1,9,1798,Chicago,18.775,3.107,42.59N,87.27W
52333,1798-10-01,1,10,1798,Chicago,12.566,2.863,42.59N,87.27W
52334,1798-11-01,1,11,1798,Chicago,5.626,2.8560000000000003,42.59N,87.27W
52335,1798-12-01,1,12,1798,Chicago,-0.536,2.77,42.59N,87.27W
52336,1799-01-01,1,1,1799,Chicago,-0.7209999999999999,2.91,42.59N,87.27W
52337,1799-02-01,1,2,1799,Chicago,-1.5590000000000002,3.338,42.59N,87.27W
52338,1799-03-01,1,3,1799,Chicago,1.629,2.456,42.59N,87.27W
52339,1799-04-01,1,4,1799,Chicago,7.518000000000002,3.113,42.59N,87.27W
52340,1799-05-01,1,5,1799,Chicago,11.735,2.119,42.59N,87.27W
52341,1799-06-01,1,6,1799,Chicago,18.336,2.867,42.59N,87.27W
52342,1799-07-01,1,7,1799,Chicago,22.706,2.513,42.59N,87.27W
52343,1799-08-01,1,8,1799,Chicago,22.955,1.96,42.59N,87.27W
52344,1799-09-01,1,9,1799,Chicago,18.804,2.821,42.59N,87.27W
52345,1799-10-01,1,10,1799,Chicago,12.484000000000002,2.495,42.59N,87.27W
52346,1799-11-01,1,11,1799,Chicago,6.946000000000001,2.544,42.59N,87.27W
52347,1799-12-01,1,12,1799,Chicago,0.527,2.32,42.59N,87.27W
52348,1800-01-01,1,1,1800,Chicago,-0.8629999999999999,2.6830000000000003,42.59N,87.27W
52349,1800-02-01,1,2,1800,Chicago,-0.101,3.499,42.59N,87.27W
52350,1800-03-01,1,3,1800,Chicago,2.12,3.458,42.59N,87.27W
52351,1800-04-01,1,4,1800,Chicago,8.439,2.353,42.59N,87.27W
52352,1800-05-01,1,5,1800,Chicago,11.329,2.192,42.59N,87.27W
52353,1800-06-01,1,6,1800,Chicago,17.908,2.173,42.59N,87.27W
52354,1800-07-01,1,7,1800,Chicago,22.207,2.077,42.59N,87.27W
52355,1800-08-01,1,8,1800,Chicago,22.272,2.823,42.59N,87.27W
52356,1800-09-01,1,9,1800,Chicago,17.836,3.017,42.59N,87.27W
52357,1800-10-01,1,10,1800,Chicago,12.467,3.023,42.59N,87.27W
52358,1800-11-01,1,11,1800,Chicago,5.462999999999999,2.779,42.59N,87.27W
52359,1800-12-01,1,12,1800,Chicago,2.2840000000000003,2.806,42.59N,87.27W
52360,1801-01-01,1,1,1801,Chicago,-0.504,2.656,42.59N,87.27W
52361,1801-02-01,1,2,1801,Chicago,-0.16,2.34,42.59N,87.27W
52362,1801-03-01,1,3,1801,Chicago,4.843,2.378,42.59N,87.27W
